date,pwi_alpha,pwi_alpha_ma13w,alpha_gap,alpha_gap_ma13w,bot_share,bot_share_ma13w,longshot_gap,longshot_gap_ma13w,efficiency,efficiency_ma13w
2025-10-13,0.8425864716239787,0.7907809279616822,0.0432525352562203,0.137373071613829,0.7989828359535573,0.799152759448858,-0.0225791078166479,-0.0274249383874235,0.9781502496937122,0.9701195044038212
2025-10-20,0.9514548301242846,0.8013835649187809,-0.0397647594523139,0.1235656615276499,0.8134891220939289,0.8010018077819455,-0.0145355616012437,-0.0266888160725162,0.9901412206962432,0.9730818639115976
2025-10-27,0.9331123454138678,0.8139497641489913,-0.0153005632942786,0.1161721678624507,0.8321618948540753,0.8057651246096594,-0.0174840048417777,-0.0256345148908066,0.9923295067671414,0.9745304959364584
2025-11-03,0.8884568980105949,0.8235833442074487,0.1051397884152967,0.1110074291974454,0.8380271907109583,0.8140274756344085,-0.0120080757774828,-0.0243204668946531,0.9803975470749684,0.9756587998374934
2025-11-10,0.7698449846980226,0.8242798346458647,0.3180202351314192,0.1264111867996108,0.8188278089083842,0.8190991930952618,-0.0119473368587473,-0.0227534669001553,0.92713957364789,0.9714467700049874
2025-11-17,0.7213339492385688,0.8225629590919419,0.1813186015003808,0.1280553232511453,0.8242882886081793,0.8189414312618015,-0.031774727622303,-0.0226289447646373,0.9203013478244412,0.9668880372841976
2025-11-24,1.0338284697112667,0.8417937955781718,-0.1856757784731654,0.1036658818523477,0.8754340379270452,0.8204070197138835,-0.0136482867052754,-0.0217286990722775,0.9797881209515062,0.9673672856069508
2025-12-01,0.956860991582015,0.8573495266172534,-0.0467043040244947,0.0871539349989824,0.8919353661055825,0.8269001683134433,0.0034916640452971,-0.0192161852720939,0.98422451170208,0.9676677349837572
2025-12-08,0.933540265847592,0.872490557795959,-0.0115459333305512,0.0695512859180818,0.9068298498626892,0.8336993585833403,-0.0152294853963839,-0.017991229371876,0.9869769807648888,0.9711973866894636
2025-12-15,0.9452437433152784,0.8912129335104964,-0.0043966877318025,0.0507086605279968,0.9152616388774412,0.8439907866015841,-0.0108884488151766,-0.0161577243691798,0.989072260248268,0.9728954242291846
2025-12-22,0.9671582809174952,0.9012922414996012,-0.0275739422440988,0.0345164304237818,0.9212354350848044,0.8496914400108191,0.006834955929658,-0.0138589712959096,0.9848725040174344,0.9746381748642629
2025-12-29,1.0006366263464217,0.9116215459782032,0.0322289171057575,0.0299113973013108,0.929700825354066,0.8594600888379575,-0.0029225738055451,-0.0124921936074324,0.9747078993366208,0.9747010274181036
2026-01-05,1.0134348253424623,0.9198071293978344,-0.0669042335241381,0.0216995288718639,0.914786899019818,0.8677662456431178,-0.0028493587813836,-0.0111954113882316,0.987055502856215,0.9750120942754932
2026-01-12,0.8948015773737771,0.9238236759939727,0.0347161795870484,0.0210428861280814,0.8956284293224032,0.8752005220561058,-0.0174959597569026,-0.0108043999990204,0.9887853757781664,0.9758301808973742
2026-01-19,0.9248886290280772,0.9217801220634954,-0.0174123712458453,0.0227623006055021,0.8957812438770524,0.8815306852701923,-0.0124811087864984,-0.010646365167117,0.9863710089807034,0.9755401646115632
2026-01-26,1.0202825573577887,0.9284855229822584,-0.1099211011641115,0.015483797692438,0.8855464265357001,0.8856371877072403,-0.0013482186432406,-0.0094051508441526,0.988182703937046,0.9752211797784792
2026-02-02,0.8457837365454886,0.9252029721003272,0.1594528639797591,0.0196617265820121,0.9204093007324724,0.8919742730935105,-0.0046965273032243,-0.0088427240384404,0.926943244552616,0.9711093103536828
2026-02-09,,,,,0.9234591203496408,0.9000228355120689,,,,
2026-02-16,,,,,0.9458355742642526,0.909372626716382,,,,
2026-02-23,0.6550535793648898,0.9163728639977786,0.0959142736329723,0.0025766526205931,0.9447827898696382,0.9147071460965815,-0.029757085020243,-0.0102127046662477,0.896310914594715,0.9687378750419
2026-03-02,0.5977569134144031,0.9068669381651504,0.0525225943057207,-0.0073307325482268,0.942328851014094,0.918583568012621,-0.0396485756964282,-0.0108183852873343,0.969555423770349,0.9725266501146622
2026-03-09,0.6115810495590345,0.8743863673842095,0.0919811637912877,0.0140274937798079,0.9423993094740044,0.9213196802904144,-0.0390481702430772,-0.0127722224825498,0.9530941403051124,0.9704732669880164
2026-03-16,0.5337872617277855,0.8418422343184996,0.0182945020814946,0.0190274019418071,0.92817533885684,0.9223130418272912,-0.0424716062736615,-0.0163078586609313,0.9108487505032512,0.9648289776650296
2026-03-23,0.5795724667141612,0.8146139420774664,0.059471792682293,0.0244903039427951,0.9283466982195075,0.9228600620684222,-0.0435880244776557,-0.018489284744106,0.9494858381618636,0.9619450436186432
2026-03-30,0.5782510435752837,0.7863837344051591,0.0613298136267648,0.0295461886626849,0.9242713263638034,0.9224424082999404,-0.0453871335747235,-0.0211430297256096,0.8747259322842734,0.9531491722367976
2026-04-06,0.5617826094445,0.7552009904456979,0.1279809818702924,0.0415119520560996,0.9263002422211644,0.9233280500846596,-0.0365953354171676,-0.0244838213676731,0.9078340479456912,0.9472231371543556
2026-04-13,0.6415326493212438,0.7275776075976074,0.0665409155273384,0.0441513365500674,0.9163038288976212,0.9249184654365994,-0.0452880306739964,-0.0277427026652463,0.9252321319147456,0.9434173088911344
2026-04-20,0.7222836543873418,0.7051813636779828,-0.0522469602343897,0.0452788191108173,0.9100178990768284,0.9260135927596592,-0.0223125210178232,-0.0292398689911263,0.894807921668753,0.9363213411074836
2026-04-27,,,,,0.8674877013111182,0.9246244600500758,,,,
2026-05-04,,,,,0.7766557706974686,0.9135664962012294,,,,
2026-05-11,,,,,0.7280806919516314,0.8985373863244595,,,,
