wallet,wallet_type,n_participations,pnl
0x728e8831705c052cd702f7cb5daed5143abe9ae4,active_retail,30,14.028301000000017
0x8c406b32ed37faf3aca58b7eb36c5dd89355015e,active_retail,29,10.245000000000001
0x1dc138550c338caf081f6c65ee47f94d7d23eb99,active_retail,28,4.240901000000132
0xb79db8850842906e9a5a8e673a8ade1441be7be6,sophisticated,46,13814.81422
0xed544e82b57cae34e62245a09a36bbbd1b8907cd,active_retail,28,2396.0
0xa9f76fab4296043ab798fe325b8f2bcf3442de6c,sophisticated,45,1987.5747930000002
0x77f3ded849aeb95c0650ab11fe36c6a53a3f9e94,active_retail,30,21.04665100000005
0x3f73f40a7bd985634b5ba57433dd605489cbc4d2,active_retail,48,-7456.665000000001
0x51f9631696caaa84e0907bdb962f5624354d5251,active_retail,37,36.250997999999996
0xa24ece402978c776ea9e5acb1e303216d234c59e,active_retail,34,26.779432000000032
0x493ee3c4157cf70c8c58711e9844cfcc1f4eaf2e,active_retail,32,25.425661
0x5ae80a13da6e0c363edfb770ca6189c4348d0827,active_retail,30,938.3600000000001
0xd4f6aaa069b58b08fae3572dc0c1777a48014ba9,sophisticated,76,548.089416999999
0x35459792d64d034c6242d6c7797a5b2be66207c7,active_retail,66,-0.5170959999993616
0x43ab1a5e85387dd7b61d3a28d679831c13241e4c,active_retail,99,2751.8051010000004
0xe3ec11fbfca8749d65a9625f44b11c583c6cbe8a,active_retail,47,1210.59
0x6508d40adb52d36fd7233fa50e0640674abd983a,active_retail,177,115.77043400000008
0xf9d535772359fc53979a44b98bd69f5a82ebfba3,bot,130,11494.755788999999
0xaab075aac8ece123e1d084ed14d7e1f33682e4b5,active_retail,367,-159.69345400000242
0x93080037d88e02debafbf81196d6c9fec2f0342e,active_retail,78,-5.885153999999712
0x701d52214a1920914edb871b34e30d23512dd115,sophisticated,103,-526.231892
0x63094267bf562c3db352da62380da5669c6b0943,active_retail,79,-153.71290400000007
0x396f4c220259d742e490f877f9cc935c09371699,sophisticated,112,-4511.9414410000045
0x09ed29aa30ceabbfa5f56b267d1f8aa18fcc8d60,active_retail,168,-55.21901099999999
0x598d9f317d516b9c74a715a4545f95f984beae48,active_retail,171,338.16346
0x1afd1dfb4b0bd985f3ebddd7c3f6e85ea954d228,active_retail,26,-743.7281640000011
0x464f96070c3e9ff71210852b59ad1665bb12875a,bot,94,8.906048999999143
0x162910d3a04ef91f0dce004267dcda084395cc9b,active_retail,117,18.760534999999976
0x7cd1bcb4f78379c81a67c8128332f94b0d52d70b,active_retail,34,-0.900000000000091
0x5d694de65914015c6166d2ca2cdd21be152559a4,active_retail,26,20.49409100000006
0xbe470662a6ad1b0ec31241ae978c2b619b802552,active_retail,31,22.884261000000002
0x9def7b3b0a065cbace5f46d76ba31279477528b1,sophisticated,71,1218.3811
0xc48a8657ff7b732394a75852cd11bfe1e989d4a2,active_retail,20,48.86
0xf83fc69d9431b3c5019222aee20a9c453c13915a,active_retail,59,30.283606999999996
0xf9e03a18d42ad73c7c1e73375d9121791133ba85,active_retail,44,11909.0
0x1b8c81684f5b4abc7a1df8247876485c2b6b237f,active_retail,31,8.998483999999998
0xfb4b735fc9c93d2f5cf48a348f7f9caf7c617553,active_retail,62,87.40205199999913
0x348069260a00f974116e8f34c687403afbee9eb1,active_retail,55,17549.505622
0x5837a3c19ef8fe655eb9f783c467ca756742c3e2,active_retail,36,99.464014
0x62cef0f4a76d87c705cc2cb6e7d562e645b05202,active_retail,38,9.415997999999998
0x16b517df1c255ac8a5b1b00d4c1f56ea97bf030d,active_retail,41,-8037.487855
0x1d969b109a2f13a9ab07b97f6856108063a89acf,sophisticated,45,2365.291303
0x500bbab91803427f8f1d60c23263cc0c92e553e5,sophisticated,75,10499.205612999998
0x8eb4e46bed26ac8ed00a1dd4252dea16ed6ec60e,active_retail,26,14.850000000000001
0x0c0de47bc6db840ec0a0c9492987896e159f0ae0,active_retail,117,65.16499999999999
0x659f4e1062f2afff7f65a5dd87962e5a0d34e423,active_retail,24,14.550000000000002
0x97d872d49d629f94026d81177c7cf9aca568eb57,active_retail,29,-0.9699999999999989
0xc7f92888a0e983da6a5ea049a25c6d9b98f7f606,active_retail,26,27.584999999999997
0xdebc3b34ad9cfb2d4db382c58ea15593592ffa64,active_retail,45,12.491985
0xeea7ee37410a7b8f9ab6c73d8c5cf3d9b06005b9,active_retail,38,15.300001999999996
0xc2c91ad886bd6fa2232f55d6b8212c374639b8ef,active_retail,25,14.400000000000002
0xcc6e4bcd979ab343ca8b3c3bc997396942b05c07,active_retail,29,45.825
0x54714e86c2d303b84c2d0311f6ec81af894e9e44,active_retail,35,3.1668539999999936
0xfd7de4246a4e21d942e87800b9ef23be3c306fc6,active_retail,45,18442.0
0x75c4009e8a48b8e01d5eb66b703d1c78af74fff1,active_retail,19,889.5
0x27f4f8c5dc8a85eeb9d2ef932733607828053e4d,active_retail,15,659.5
0xd6a85bb263ea9f376a9fd28ccac7bd5a822e6078,active_retail,34,38.275166
0xdf0cc9f6448192e9e5eac71399e981dabd1ba77a,active_retail,35,34.13676700000002
0xdf6ed5f6fad03bb4f0c251045494cffa6491f014,active_retail,33,20.70974400000014
0x38d4db6b00e30cf6c79b991c5751d476c2a26bb9,active_retail,31,29.550000000000004
0xf7d964681c0f724a87c9dabd1fbd784a99e1e67d,active_retail,149,11.578162000000757
0x73cddcf26a4a8ed151d80a226acd678bb25e4210,active_retail,36,26.012579999999993
0xdf2706df26dca5bb69342507dadc6b50fd306b91,active_retail,36,-499.91071
0x85956a500896ff809b1991f69f2ba6c32815f2ae,bot,269,23.353400000000192
0x38b7bd7881c4998471bd166860c8045093e9b533,sophisticated,293,303.7795190000001
0xb666958f5131d020e2bf6f22b88f032e9419a660,bot,351,26.79564399999998
0x13770a57b2bd9fee875803d48e509b7f7857973e,active_retail,32,2742.4978209999986
0x8784d36fbf7a954d0f753009753390636368fd51,active_retail,47,186.35855500000002
0x3dfcf402d1eba130c77335b241dddf927a5d7dee,sophisticated,51,-9699.109906000002
0x46e220687bb72ca2737c370af78f0c0ab8c42a21,bot,2515,-1994.7328600000017
0x7600cee8654c4ebb12417bd507f078d58d220591,sophisticated,74,-157.474051
0xb521a2ce601b54b75cdf8f78929fa2b408ac905b,active_retail,49,-468.78379199999927
0xbbd1c135419e4f2fd427a6fe3214996353024244,bot,43,-15.30210100000027
0xc1928af22aa74e216faaf4dab064a64bb2778c27,active_retail,23,2701.211406
0xad0e6d23ad03015f980eb3f637ad2f8656768214,active_retail,51,-144.059662
0xbb44d8d8675553ca1e1a8a1ba6b448c6af3bd3d2,sophisticated,226,7875.108117000001
0xef9f4f0b716df0bcb88854ce21ffdda4e93e597c,active_retail,153,7.984849000000466
0x7d99382b0a284cd8b72efda0c9fceee525c9ea2b,active_retail,78,17.490437999999877
0x83b260d6c6d7034298002021fc011021cf8e0c25,active_retail,30,598.8043389999999
0x36add89acc73291254f5815e69137f6d64437165,active_retail,12,-41.287072999999964
0xe94ce57715312fcdcf643b74d81800aaa4a43969,active_retail,23,-312.5074790000001
0x88de87d4f73c24ece7f3bda96cd6961943e3c333,bot,263,-62.4341
0x990802a2e4f161cec34a0c6936d9de461287792e,active_retail,31,-7.458125000000017
0xdfe83f81a02815d31f1cddff8e0720d36fb3c0ca,active_retail,15,123.21149999999999
0xc399144785ee75015b6ed4c662e8330be6b75a41,active_retail,83,-42.76376200000016
0x2c9a43158aa8383d2fe6110e1ba32bd89608f84f,active_retail,61,2.0670650000004116
0x43b8c53cab434937fc303167b03e47d9259069f2,active_retail,89,650.0557569999994
0x6d682bf40267ce1215a38ad79ba666b05a50de74,active_retail,27,1.7463679999999946
0xef8bd4aa098ca2b374a2a41712b006ccd98e8493,active_retail,54,499.54519799999974
0xb19ead925404e2c7245653541735de4391251257,sophisticated,458,6215.006109000002
0x3cb8f764db6197ad64c53a9710cddee49aa18916,active_retail,59,1779.6303030000001
0x3ee36469dba69c0b694482070644906d587d9687,active_retail,62,-8.204331000000181
0x0542bb575611969a48f14ea72d29a91f72f950ee,active_retail,11,4299.564988000001
0x909719fa7f4837b6b9879a2e94479766769ec4e8,active_retail,28,-1735.6240579999958
0x6f167230af2de35f36f434d8f9c235e2d516b4a1,active_retail,30,-1045.7256900000011
0x8fa3677854a338abc589f7e6750e7a2b561420e0,active_retail,35,-1.7200000000002547
0xa94d64c7ed5af1bd6ef588ceb8373b080f53650c,sophisticated,106,6858.387081999999
0xc72546a7a46503572830f6740b7fd5b7dd9bdfd7,active_retail,39,-5.015385999999992
0x5ad2c505fc65faf6e77693d50241eeb9384d31b5,active_retail,66,-994.1143470000001
0x5dc7ebe53323924ab8768d93aedef8ef816e7469,sophisticated,155,-8927.022837000008
0x7960f86f8f43d8830a16de52537c35ae1b92b94f,bot,3915,147290.59404999952
0x30b6041ee6885608a630568f9aeb3568906b9ec1,active_retail,25,-2.230190999999866
0xe700ecc533b1804cde64d3d1ffde666601b87092,sophisticated,80,2625.6950430000006
0x24f447aa6e9964d1c06e109ca1e913cefedf89da,active_retail,59,-11.914199999999916
0x38c2734df152fcd3a27469770b5b08a0e62fd3a7,bot,5199,-68342.10203000017
0x86790d25b8beec923a5042804319614b36fd22bf,active_retail,56,1116.1
0xed9d989d5982faca492c5ab27c7883a5252c8301,sophisticated,131,-1194.481602
0x21498cc3a16a7bfe3886028375b4d20d6d5a2b72,active_retail,42,54.6733040000001
0x90b9b2e6ae6875c99a067a1e587c64af783869ca,active_retail,66,-14.96161899999989
0xf9cacbc8d8eebe58ab8c9f0c5809db92d1edf130,active_retail,41,27.428479999999986
0xa03ed3c6173287d408e0a602c08937b190ce37e5,bot,1480,1400.941496999998
0x23addafdf82f512e6bae820950ea81468c3b5a1f,sophisticated,142,507.2559259999984
0x717fbcf064242896d3bf3fc3e2d5fdb8fb35363b,active_retail,510,-217.29549600000496
0xe4b837b5d355c44adb7bff994906f8928e794708,active_retail,60,-259.5123009999994
0x6e7c31abae07a41edf8ad3900d79d6909962022b,active_retail,61,-7.327362000000363
0x74cd38bf7d6345e649a66a57ebef470357dee38f,active_retail,92,1789.2947729999999
0xd2c085de255b8ff8d77b91edbf8b9d1292a246eb,bot,4356,-19084.372344000025
0xb5b0b7aafa88903a6cc452845de9b8511f1564f3,bot,1948,-325.46436200000005
0x99662f2fa1660a56d56a4b8aee93383a6807202b,bot,1183,271.9477649999993
0x763114d460cd791cd5f891fa5474f23f849c1733,active_retail,65,162.72550500000006
0x1b24e7d2da234bf315fedd37e23de2d51cef2a64,bot,57,12.836870000000204
0xe37d86b29d4d1a9220fb096ca6b1f94c6aa7ccf1,active_retail,95,190.46666999999997
0x1f3c631b0c4913474cac0ff8ebce906e1229e55e,active_retail,55,-19.31756100000002
0x51e9c70440b4107219d288e45fca0112d6c7a05a,sophisticated,78,598.0668299999998
0x7c563b39a51e5dbf433975b0f702c83aed4f04cd,active_retail,33,-25.533938999999787
0x3ce5d5719484742159a33dd1fbdb0143298e576e,active_retail,78,73.86720699999975
0x8bec23845aa8bb84678d7330779f345e68521f5b,active_retail,141,98.21040999999997
0xec6a4500992b67f0d73a90e7cb3b8be7456465e1,sophisticated,137,-576.093541
0x66193987c93dc2ef65031c384e91746c2b9fb1ec,active_retail,21,-0.05000000000006821
0xb657fa911a10fe07b177bd38ae61a2e922a53a45,active_retail,63,974.55185
0x2539bdded456a0fcb27684546757ba2c65a5205a,bot,126,8294.227130999998
0xd93e5025d6fa0efb28db90ac0920c0873bb65fb1,active_retail,75,34.370208000000005
0xb56213ff1ee70147bbd5d99f5a18522ef2004672,active_retail,76,224.21099199999992
0x4a33f16315a18faaddd8dc93b736eb12640efadf,active_retail,174,-2.5997320000000093
0xea838f095375ff98902efff78b7208c40c68e3a2,active_retail,194,-10.06645500000019
0x350966ea06f108c076209d965aee2c7f573de2de,active_retail,13,-0.007002000000056796
0x36703f3d3859f3837e93a6a71ecc9371ec50a31d,active_retail,34,658.2273730000002
0x669d66e9d560c2db7d5407de452be08a832eec4c,sophisticated,38,170.226482
0x7118e4aeea68fb9a9c52b4c8566d9b082e99a2a5,active_retail,25,193.0075
0x5ab30c55eb716939b3d3adcd1685a63111e83378,active_retail,64,-99.9
0x2c33f706dd8ed0a7de188944b6f19f8ba79dc58d,bot,51,1430.43
0x9e29f8f3c63401ccc6f0ec03050494756d8157c4,active_retail,46,-9984.999999999996
0x269988750eef3366f16dd9aa5a4ea78025dfe210,active_retail,50,801.0
0x2bdda11b7179904255fdb7652e6299b37b4c57db,bot,4259,-276.9860759999997
0x887a47188f28da8a7ca1d88889f3309bac6e2b5b,active_retail,200,44.701050000001004
0x54c67b7ea1e91c53ad690a6660d6fe32e5bbe0b2,active_retail,73,-1785.5
0xcf918bd7c7af70b9823e89c9fdade29e6e9f72c6,active_retail,78,-9.729200000000013
0xbebe49168cc3fe33fd9060c6fc83355c3359a8b5,bot,1966,56388.91454699997
0xb5ac1a067363d491734be33b4f59a1b1058dfd58,active_retail,41,2878.5199999999995
0xc4e7cda50270497088818ccb19f0463bda10be52,sophisticated,17,-5.549600000000055
0xb12a42dc31a653e3d9084b531fd8a51b73fe1e93,active_retail,122,-75.58257000000208
0xa36e727f108a657735956a579db3629f8aee4667,sophisticated,93,-7347.705322
0x3d3e5db04e95bb97f4a9dad7ebf166fdfbc51696,active_retail,61,-8.105283999999063
0xa13a8829143adb6b3881708c6db627b7a15a0f5b,active_retail,41,998.8447000000003
0xc9355254811930e1463354b28380e45e45fafca4,active_retail,22,0.04152199999996121
0x481f12d29ec2579fed980366a3152d4c5917f4f2,active_retail,29,2757.6899999999996
0xdd414bb025b60270e4d805867a324104a2505afe,sophisticated,320,-212.93441600000014
0x3cd6151584b61149f4fe5e909fece94e2eadb917,sophisticated,118,5138.981857000001
0xc77c4f30b2c26b512d89a868ff09b256f51debed,active_retail,116,79.80808000000127
0xcbd2657470324062bb0e3fdea3fbd2e6f77bbfd9,active_retail,51,2810.0735100000006
0x5064299dcc8a50550275f64090bf38268ff47c3a,active_retail,49,78.0
0x363348ecf3bf4af6db27191a75b537d95963eccc,sophisticated,71,-2078.98167
0x9ac610419188e6ee2655e2da543bf483d0abfb37,active_retail,62,29.552101000000118
0x58b8dff637445a20a42289682080457091d1d375,sophisticated,172,1.0480839999981981
0xb94a1b834d90f8c44d2281cf3a3aacd1a29394a9,sophisticated,72,6870.135565
0x8b4dffb0ab5afa904651e4e7c1a1a900769f45e2,sophisticated,60,-1855.549771
0x7a6fa352d534b09d1c7dcad58f7d138fb0890424,sophisticated,70,10488.790259
0xcfff54418d7b59de0129eaa171c6470d6ec9a76a,sophisticated,123,11925.210475
0xff166f1e5718d7bdedb6c6a076395bb158e87004,active_retail,32,196.79427700000002
0xd2fe3502ccb4d53affaaf9ebd2dfcdab15dbda13,active_retail,181,380.71829999999994
0x3436a935fed73352bcd907c27c4f8aa64ff9f36f,active_retail,49,23.12342899999949
0xce054ad1bb55749beb8f6baaa6460aa68aa15b1e,active_retail,124,14.406468000000105
0xd1bba7db6017dd1a09c5adf5f6bb4906fa6b63fd,active_retail,176,4191.647910000001
0xa34c47fc93704a4c731b28cc5851fd0bbc486131,active_retail,124,18.79518599999905
0x8a0077bd873e4b42b7485a73b528517d1b8dbfc3,sophisticated,170,13618.055939
0x8cb3ce3776745a66a57fac5db2647b96bb4b8ed1,bot,134,-6263.559191999999
0x39c3e860e4ef9f9c0c821f2933ee06ae1868e010,active_retail,67,-6.748663999999968
0xcc2a89fb7cfe685fbbf36408ced12341eae1fd76,active_retail,23,24.02469999999994
0xad4c3f5f9c22804f190abf57f13f50eaff0a6f24,active_retail,92,7.526824000000183
0x76e1f6bfef9805e08205e8f9783b4cbcd6d26c8f,active_retail,39,8665.425591
0xebd832c5e6f9429231d73f621919d813401977f1,active_retail,12,-50.35449999999999
0xcdaf4e5cf34383355dc40c243486dd5526228f6d,active_retail,44,23.997682000000065
0xa45a633d319ca123bd1fd3aa1e0bff3783192fd6,sophisticated,80,6095.762654000001
0xf40577b8aa991a9af8b09f219c20bc57f1089d96,bot,79,-2.0645149999999948
0x3462e279d6a24afe72b31b016475fe97449d2bdc,bot,1333,1519.9829000000009
0x4fceb790b2f396cf24e6cda163ad8247b7ddf2e3,sophisticated,80,-393.77321
0xa196170325f3902a8d5fc79134a12727171aa8aa,active_retail,65,-1050.0758490000003
0x253477370e984fc03b2555cac0d08241b92ddb13,active_retail,28,3165.4699999999993
0x387adb0b0697d56ebd111d47e8aee547c88e3c68,active_retail,155,2114.840323
0xe282bb0492e8e84de613315a5fb2305883a86edf,active_retail,49,-2.514854000000014
0x30c5e19ea034cf763d7986f2a5abf3181436fbf6,active_retail,34,3310.6484
0x031116af70b3e217c0a5cd2dc826ae4fe307e202,active_retail,19,462.93109999999996
0x8765f003242914d36c243837ad3679355edfc9bf,active_retail,49,-9.318103999999892
0xce5acf463f1cd79f049b91e534bf543ecfef645c,active_retail,54,-10.397517999999877
0x335fcd60252c52f2c958d01c3eeae56555987670,active_retail,40,123.68391099999992
0x26c94d7f6903df423fd68d27923bed700311d0b4,sophisticated,185,-355.9995700000002
0x7a8f279c2cfa1927a9bae041dcf8de1f54968d69,active_retail,78,61.77535900000002
0x3d07417a36c63d261a9d6c38745d09a7ab3031a0,sophisticated,245,1607.2028789999993
0x9929fee338bcc3e387f863c685f22ccc166d89c5,sophisticated,238,4985.733938000001
0x0def7c0e5fb2b3af2bd6c18d7c88836660c36b7b,active_retail,172,-49.06245700000045
0x0b72c124d003a51100e3af178fdcb815637725db,bot,1533,50.670986999999755
0x7e1570ca6c2bf1ee33dc4a3f567831635684cfdb,sophisticated,698,111073.768099
0xb4043e8248a83160db372d6bdce1c5b06a0aca32,bot,3516,-3084.3715160000024
0x6274b24f4e3ba32405df862fbf5619d9522c1605,active_retail,86,-273.158765
0x23255405e1cdf1426f6fd7e63c3cb168c69b3c2b,sophisticated,55,15361.011086000002
0xa7f3b6cf27c9f253634386b2bea337380c8b1e8f,active_retail,39,298.8453300000001
0xdb455375c946f3ecc508d97ec03070051ab19cdc,active_retail,31,-199.92372099999994
0x3c968862af5925740cbd4cb9c015b2ced1846194,sophisticated,118,3172.5368650000028
0x2d8a59bed57fb36e91a8899e94caa06d9d147a6e,sophisticated,75,109.8728740000004
0x51af6456fd85d892a57ff034aa9bfe6bdd58af2f,active_retail,67,-55.42586999999994
0x8aa6a7984f0b04ec06a45ffd7c0ea769d4c90c8c,active_retail,152,-18.532167000000133
0x5d917976b4d146b43bb49e58989c8a8eea00ad3f,active_retail,42,164.84537699999987
0x44ca9e16db728e9289f4d926dad4cdcb768cfbbc,bot,1574,-588.588676000001
0xaa93e17a09774cb2a3721a4049da8a4006479d2d,active_retail,42,1089.9699999999996
0x9833cf53dbcb678b072d7cb3259304f97bafcca1,sophisticated,83,1206.8543929999998
0x49a0a5c53ea8176cb9c3f90870b16fa099e4740b,active_retail,24,3.5577220000000294
0x9454ff8c36d00f8f4684d7305e0576acc9ea6d22,sophisticated,297,11452.315382
0x5f8fd4648a4a803b931acf17e55cbe70b93ab839,active_retail,92,70.06929999999981
0x4000e0138863d36f8f6511ac1084e9ffd5f6c7de,bot,425,1.3396599999999648
0x5180e260885c6bb28080095983c0847513e15e66,active_retail,243,-30.922927999999906
0x300b0d363132d9992e0b54d457a9c2d00018af38,sophisticated,80,1683.2999249999991
0xad1d25c5beac72554d9da56a126068423c1c35ec,active_retail,37,-519.032418
0x697a3f4bedfa01dd5669d8304183783fde520c53,active_retail,31,-0.4126949999999493
0x7a21086df191543d168c335e98084a232b961f96,active_retail,24,11.352403999999758
0xa213d2b2cdb3966b74d817d0bc1e7a0361b6b945,active_retail,54,1023.5941399999998
0xaa6702e73250d678e8785c75b39a8db131e01e4e,active_retail,77,-1.567901999999996
0xdaf3fd565128b8161f87f037ad9b0be2c16c57f7,bot,559,-1500.8685079999998
0x4696f667129d3eabf431efb986d1ce0f995ce741,active_retail,39,901.553737
0xb8dbfb488bb38d3582bc02d15f2944f344550883,active_retail,93,-0.023628999999971256
0x45ce13e0bfc69870c0c9a705d92124488a611746,active_retail,143,-10.58235700000003
0xf56ceab1a41346c6d7381ad23be8a1eefab9e783,sophisticated,169,393.77032899999983
0xfa75e252716076d28e02390b16560e0c38b05b28,active_retail,100,-146.9646999999999
0xf3fe4591cc7b4492685cbcc58b1757e452f2f83f,active_retail,38,4693.9800000000005
0x31533d1eacc1018baa5b24306de8f672c2be85a9,active_retail,92,-1531.228227
0x57bc129e23fdf76dfd4b0b0aef0eb080d727ec65,sophisticated,73,16321.487297999995
0x0327246621744c3169412fc08361753c68a13b52,active_retail,57,-7.25517700000006
0x8ad69aad1d5c531f95b106eee3a0ccd9e1d4209d,active_retail,46,6.361150999999953
0x276e575254c7b36088329802d34b938e2b5fe914,active_retail,20,14.984859999999996
0x52b7554b1539a96a0851b4b19dcba6444dd6d3dc,sophisticated,679,-13978.288439000007
0xca57be7ceb4f3809ae326a19f458948847a47dcf,active_retail,47,1592.6599999999999
0xb4e025df6969eaa58171ad290720e028ec4708ef,active_retail,82,-549.4477309999994
0xf9dcf97a55c3b3f8c65f7e195054b603c5b4a6d8,sophisticated,86,-10520.130230000006
0x43ea6360c6e709a9015f8dd2a22dc8731a34e833,active_retail,207,545.678264
0x52ddc73d68b875be39dc3d58f37e9ed5d05d7dd1,active_retail,68,-73.44777100000056
0xfc07ecea775bd139f786e644bc326e4f25ce2787,active_retail,46,326.4499999999998
0xd69efb1f67fabb5cf56bb2ead1f70b162d83654e,bot,1182,2682.808235
0x8cda138bf8cf7f4766d9c39356977a7c67280f1d,active_retail,35,17.541650999999995
0xce8345c021042621f56fb616e7dcdc0af38a8b1d,sophisticated,47,9309.692336999999
0xdcc7bfa2615ebedb1926d84ac8262ac6fe6d7047,active_retail,47,90.99999999999977
0xdc4cf6719ee0bfe1ab34b292c2eaa0242829be01,sophisticated,81,5774.92275
0x95930ad923aa1345b25985f69ec59429bcdf34c7,active_retail,80,1963.2348
0x8220d61b80d11077db2859be365a738c72f589be,active_retail,39,30.83330100000005
0x2b031a311fd49efc5b345e69272e3efb49adec9a,active_retail,72,-17.96304699999945
0x812a242e5c7dc76b41b54c9ea3d1647e63aa39db,active_retail,33,29.440000000000005
0x62eaea7b2458c86b627c2df99528d0dab43ee3c2,active_retail,53,116.0
0xa57e08a3461c4653785121767d0dec5366a1cb67,sophisticated,55,2512.506036
0x80aef3a43efc7572485287de6252ca9fa47509c8,active_retail,46,31.369500000000002
0xc739270e18294f0eeadf2a643fc77f94454de746,active_retail,33,26.875000000000004
0x165ead1255f22d93f8be3404967b6fa55a1671ad,sophisticated,41,15795.901002
0x2658dcbd2d9de542fe05416ac65ca61242d5fe26,sophisticated,53,1642.846166000002
0x621a2735140400337b5364233fbde457e3b6d17a,active_retail,66,372.5200000000002
0xdab3b867e54691a394d7590af95d1d3331de7826,active_retail,91,-418.480818
0xd2607db94f6c0c184831c79d44e871d5b78b6858,active_retail,72,412.4982
0xecc945922ebc171c3303b327a887d328513792b1,active_retail,114,116.10300000000001
0x6095156546880e6f542dc65f119a44c7106eb9fb,sophisticated,376,54970.264525999984
0x0ebd1286cf373c71c26d571f1b1de6aca001f21e,active_retail,89,-34.93872
0x392f4849ed2c84c27898074cb88915271b5e79c3,active_retail,70,-46.96786899999995
0x05ba84315913910cfb7550020005d168cab43ded,active_retail,115,0.4119260000001361
0x12b0c419fdb6a72559175bedac5ebbe9e19853b1,bot,55,11.038302000000026
0x0cae70f262d7bd6e3d8aa6988113922ab96b6667,active_retail,35,-5.334502999999518
0xb2af70169a8b24af70f4187df277c026b03f19b7,active_retail,90,29.422887000000856
0x2ae9c371f6c4d763a677973edc7a5cd0e7e7f88d,active_retail,45,2291.188
0xbf6a0312b5c48de0b9d2f63df3aef97e217b9821,bot,792,-21610.828
0x12281a923d0f8d69d60b1d54b61e9587c068ac29,active_retail,22,1039.991791
0xed943d61b090ce6c1a06f376ede7981b73c8fd08,active_retail,44,1675.565896
0x4db2cf9baf837c13cfbae7059f2d83aece165ba9,active_retail,41,1228.7940000000003
0x15ff0e9d9fe7322155d22df9118ddc1c35c7b983,sophisticated,40,1329.745093
0x524a3bbd62e73c70a426231e262e10874425c233,active_retail,38,4182.373709
0x71b82b10ceb012d5e77da3f1f961099a203c1528,sophisticated,78,400.52147099999996
0x5fec41f92bef1111d37277a68a4ca21d242d2292,active_retail,101,21951.703100000002
0xefe51564d3d19cd5381364999be7fb223c0f1315,active_retail,21,6.5547630000000225
0x909efa26ed4cf443a2857b805bde9c6ef0d56d8d,active_retail,48,-444.356018
0x1ede8a954f06ff64717c95ea2dab774d4bf42de3,sophisticated,297,3792.5033129999997
0x6df48ebc3611c532f2b5a71cbf0450e10f473c39,active_retail,21,9.990199000000032
0xe69322ed035cca37276867ad7d4c84fd10a67475,sophisticated,80,5037.244701
0xbe86c7c16fc541f79b4c3f8de1b717b3bff4ec62,sophisticated,198,40.2962909999996
0x57395fed15f537f9640baa5dfa8b25462bafcb60,bot,1519,229.7522049999999
0xa357470b276dbe040a28ee2200eb64cd031fb704,active_retail,38,529.9549129999999
0x5c2f729f175d93b55bedb9c40cf4917a993cae1d,active_retail,61,-1810.548485000001
0x0e88a89ce8ab6649c57958d5db329a98864a48fd,sophisticated,243,4235.294721
0x8add8720d07946e649b80b8ae70f17e5ff5067a9,sophisticated,110,-39.341576000001616
0xb5b530d49711be9e076838e22db46dc384c76cbb,active_retail,94,-8.452994000000427
0x410739889ea5674d90cf2b70a018a4b5067ed982,sophisticated,250,9370.343620000001
0x47aa2e0410e1125b8320cddb7074c0fa5e7da209,active_retail,15,659.271119
0xd05e00ff2e7a5b3db2e38c72fdd6e88b5ccf369e,bot,1254,2898.7531600000007
0x031b38414ea31ce4b2c5ab6237fe8cc1613be92b,active_retail,74,-3055.2185430000004
0xfd2e8726011c28921f91dc0d26f0122c7a75dc54,active_retail,89,0.10186100000001375
0x63a253ba20ce852005f766f970b903e27bc007d8,sophisticated,171,428.15000000000015
0xfd3772f82d433ee09bc2f686294e43b9873f56cb,sophisticated,118,1299.759342
0x5d5e8aed0fb7f80abc69087a305829ebb4f23ff4,active_retail,72,4219.384188999999
0x186abad3f46ae6a687332e77c721a01e070d064f,active_retail,62,-29.93624899999987
0x6f200f6d5f1362c0b904458ee365be1ad2e9019e,active_retail,134,24.136453999999997
0x687a16f6613c6d69231a3692ad6bd7b6a23858f1,active_retail,25,-47.30109100000016
0x6439a54763fa29509894bb4a54c8c90e573fd97a,bot,206,-3.000957000000021
0x067981fabe244ee9bc0bb6e7ce5d1b101aaba22b,active_retail,73,16.50878300000046
0x8b116072611bb0696abe1836493f9f4f87a2aede,active_retail,201,-29.41092700000081
0x51130736e7c3f24693a77fe11a1eb5ad99975a8d,active_retail,129,-153.09637899999913
0x135e1f713cf542ffd28e90030f85b1a3638d87d4,active_retail,39,-297.95790199999925
0x4b805327942664029d72e2440a622cf4dd5842f3,active_retail,32,-0.8991309999990298
0x099a7262fa86cf63b8811addcb03d0bbdc84c946,active_retail,36,-332.9600239999994
0x4c5b4ab2f42f33022c3bee1f783a2486e9bec710,active_retail,37,-313.0435950000001
0x9befcd857148b71dfaada0f83133aa6516c6a3b4,active_retail,40,714.7156100000002
0xca07b90cc3272477f3bf27dcf70195de0ecf2ced,active_retail,70,128.67484499999952
0x61269c56eedfef7b8bcd8e8cb96a91c04172e892,active_retail,18,192.83079399999986
0x4bd3e08c78828916440b7a09aadb5f083b98fcfb,sophisticated,66,14362.730786999999
0x56b575e70f581fd664fae8267f19c92d43d2471b,active_retail,60,997.2921490000001
0x5683bb3729ebdd4669f4662cfa152ab33764906d,active_retail,59,-8.644487000000197
0x0f69576ae53a542127465b5131ddb9845b7701e8,active_retail,40,-12.668055000000003
