date,n_trades_total,bot_share,retail_share,sophisticated_share,casual_share,one_shot_share,bot_share_ma4w,bot_share_ma13w,bot_share_ma52w,bot_share_z52w
2025-10-27,5381987,0.8321618948540753,0.1195288097128439,0.0428226601067598,0.0053556428137043,0.0001309925126166,0.812860178363574,0.8057651246096594,0.7066203564951945,1.5038355840255666
2025-11-03,5665170,0.8380271907109583,0.1163517599648377,0.0413432430094772,0.0041797510048242,9.805530990243894e-05,0.82066526090313,0.8140274756344085,0.7115070418720868,1.5134931698380352
2025-11-10,5521540,0.8188278089083842,0.1350164990202008,0.0421105343799012,0.0039684580751022,7.66996164113635e-05,0.8256265041418367,0.8190991930952618,0.7154678473918964,1.2347577027282308
2025-11-17,6195805,0.8242882886081793,0.1289556401468413,0.0431521004938018,0.0034980119613189,0.0001059587898586,0.8283262957703993,0.8189414312618015,0.7188451271244962,1.2478506284499586
2025-11-24,7227191,0.8754340379270452,0.0846227116455065,0.0375869407630156,0.0022873340416767,6.897562275578437e-05,0.8391443315386418,0.8204070197138835,0.7225047840643443,1.7559450258750322
2025-12-01,8984512,0.8919353661055825,0.0732360867234636,0.032285058999309,0.0024406445224849,0.0001028436491597,0.8526213753872978,0.8269001683134433,0.7284940973571216,1.86066388709105
2025-12-08,9121650,0.9068298498626892,0.0651333914368562,0.026029172353686,0.0019384650803308,6.912126643754145e-05,0.8746218856258741,0.8336993585833403,0.7345104222691672,1.9329022329898524
2025-12-15,10824519,0.9152616388774412,0.058767645934198,0.0239310864528945,0.0019611494977282,7.847923773795399e-05,0.8973652231931896,0.8439907866015841,0.7391882909327658,1.9109596687389323
2025-12-22,11087689,0.9212354350848044,0.056552001052699,0.0209339836281483,0.0012223466946087,5.623353973943533e-05,0.9088155724826293,0.8496914400108191,0.7459280136810842,1.8973641320966872
2025-12-29,13732046,0.929700825354066,0.0519424417890822,0.0170807758727286,0.0012209761021773,5.498088194577851e-05,0.9182569372947502,0.8594600888379575,0.752397625211795,1.900941733828586
2026-01-05,14015562,0.914786899019818,0.0629574468722695,0.0203300802350986,0.0018378499556421,8.772391717149836e-05,0.9202461995840324,0.8677662456431178,0.7583797719993324,1.6723834834986586
2026-01-12,10639128,0.8956284293224032,0.0786230788839085,0.0233056694120044,0.0023367046622617,0.0001061177194221,0.9153378971952728,0.8752005220561058,0.7635606958916777,1.412173558701714
2026-01-19,13958759,0.8957812438770524,0.0793243511117284,0.0223713297149123,0.0024311975011532,9.18777951535663e-05,0.9089743493933349,0.8815306852701923,0.7680696460401089,1.356544823149725
2026-01-26,13026225,0.8855464265357001,0.0893534389280086,0.0224552009503904,0.0025420641820634,0.0001028694038372,0.8979357496887435,0.8856371877072403,0.7733689272067827,1.2085745002916468
2026-02-02,22830890,0.9204093007324724,0.0609876356112267,0.0169905991400247,0.0015575389308082,5.4925585467758814e-05,0.899341350116907,0.8919742730935105,0.7794399896507186,1.5341059877221823
2026-02-09,26255068,0.9234591203496408,0.0591894486809175,0.0158658892066095,0.0014291526496903,5.638911314188941e-05,0.9062990228737164,0.9000228355120689,0.7850408570348795,1.5108507146735528
2026-02-16,37023304,0.9458355742642526,0.0442024704224128,0.0093113785846881,0.0006257680297792,2.480869886707032e-05,0.9188126054705165,0.9093726267163821,0.7906281063652553,1.6796536733625262
2026-02-23,34588419,0.9447827898696382,0.0439477589305252,0.0104142372046551,0.0008215755684005,3.363842678094075e-05,0.9336216963040009,0.9147071460965817,0.7964348595440085,1.6051129804045254
2026-03-02,38987406,0.942328851014094,0.045350683243712,0.011346997540693,0.0009259656823539,4.750251914682398e-05,0.9391015838744065,0.918583568012621,0.802283673135509,1.524996927947645
2026-03-09,37933981,0.9423993094740044,0.0468924418979384,0.0098958240106673,0.0007790376654641,3.3386951925768085e-05,0.9438366311554972,0.9213196802904144,0.80862294278381,1.4888902022821147
2026-03-16,26360911,0.92817533885684,0.0591559411584827,0.0113365771008445,0.0012783131812098,5.3829702622948046e-05,0.9394215723036441,0.9223130418272913,0.8144518737832835,1.2995511724869158
2026-03-23,26713284,0.9283466982195075,0.0590101164649018,0.0114165296936161,0.0011643832334504,6.227238852400176e-05,0.9353125493911115,0.9228600620684222,0.8199429376549527,1.2684295461074935
2026-03-30,40914476,0.9242713263638034,0.062257854652715,0.0124597343003977,0.0009600269596511,5.105772343265498e-05,0.9307981682285388,0.9224424082999405,0.8251410718939665,1.1891182319203397
2026-04-06,36581857,0.9263002422211644,0.0616237579191236,0.0113493555015536,0.0006924607463202,3.418361183796656e-05,0.9267734014153288,0.9233280500846595,0.8302931845258582,1.1837383721431858
2026-04-13,35725792,0.9163038288976212,0.0697433663611992,0.012887691894976,0.0009952333596971,6.987948650655527e-05,0.9238055239255242,0.9249184654365994,0.8349421455990617,1.031178066762398
2026-04-20,30874218,0.9100178990768284,0.0764345189244955,0.0123788398462432,0.0010815010763997,8.724107603308365e-05,0.9192233241398543,0.9260135927596591,0.8381856218382223,0.9157084278894476
