date,efficiency,efficiency_ma4w,efficiency_ma13w,efficiency_ma52w,efficiency_z52w,r2_bot,r2_active_retail,r2_sophisticated,r2_casual,r2_one_shot
2025-11-03,0.9877440781230176,0.9830664788132933,0.9680111991943281,0.9529560737920104,0.884752810704575,0.9972229717307112,0.9877440781230176,0.9929036513946302,0.7909374248325829,
2025-11-10,0.9693055403868168,0.9804341048014719,0.9708175366801662,0.9530619878673203,0.41272712296565206,0.9979971372533432,0.9693055403868168,0.9921492492590844,0.9397259426746252,
2025-11-17,0.937925630182448,0.9708219836737849,0.967325321258855,0.9525852423273804,-0.37218910690527207,0.9975534036049648,0.937925630182448,0.9756355048384,0.7697390378407172,
2025-11-24,0.9223031086287968,0.9543195893302698,0.9629513672021972,0.9514905390099302,-0.7403546320751102,0.9973198681843028,0.9223031086287968,0.9518231078997822,0.674568191908604,
2025-12-01,0.9832311927861582,0.953191367996055,0.9651352478068511,0.9524761452469986,0.7772975965773135,0.9975153567178748,0.9832311927861582,0.928976354937022,0.8139612734745971,
2025-12-08,0.9827942549869272,0.9565635466460826,0.9656313707299747,0.9525291955065609,0.764150756199372,0.9981301604580554,0.9827942549869272,0.9822129783867598,0.7130137292618384,
2025-12-15,0.9931701225547136,0.970374669739149,0.9690704847518785,0.9532768001323464,0.9972080829464134,0.998925284514054,0.9931701225547136,0.975443028748699,0.9262758923173277,
2025-12-22,0.9879617025226486,0.986789318212612,0.9720852194787786,0.9535157270037533,0.8573491745690335,0.9990628157455812,0.9879617025226486,0.9842365491989492,0.8996852111470478,
2025-12-29,0.9674934312754122,0.9828548778349254,0.9730459188992717,0.9537595778177385,0.3414361426256488,0.9989362920719328,0.9674934312754122,0.991268855972658,0.7978144480572592,
2026-01-05,0.989366702445645,0.9844979896996049,0.9742936616171338,0.9539008431240353,0.8792231858346099,0.9987218867784156,0.989366702445645,0.9951115033362168,0.967513915312426,
2026-01-12,0.9892772615948436,0.9835247744596374,0.9750199866294985,0.9542431387742163,0.8636607366252258,0.9977254087539033,0.9892772615948436,0.9915877056643913,0.9383826070303206,
2026-01-19,0.9861754255965668,0.983078205228117,0.9757739336220654,0.9548399378681668,0.7679187313025359,0.9979618026802516,0.9861754255965668,0.9792333621924058,0.8833865204201418,
2026-01-26,0.9856978929184343,0.9876293206388724,0.9755727956924946,0.955252469081947,0.7423791405273081,0.9992936290610084,0.9856978929184343,0.9964072101911128,0.9088603745646489,0.8144017512881183
2026-02-02,0.9825702630733008,0.9859302107957864,0.9751748099194393,0.9556265319268322,0.6544162288966656,0.9990038474425436,0.9825702630733008,0.9918474975719584,0.6936452600423135,0.8370279651636049
2026-02-09,0.9922244419146158,0.9866670058757294,0.9769378023446547,0.9557193635109846,0.8849594104933913,0.9986553393455598,0.9922244419146158,0.9924275380790106,0.8656329004451484,
2026-02-16,0.993991564837148,0.9886210406858748,0.9812505665488623,0.956073880847691,0.9136165425474295,0.9990239421261664,0.993991564837148,0.9909173266738506,0.9016446489639632,
2026-02-23,0.9880145847208164,0.9892002136364703,0.9863052954790177,0.9561342796239418,0.7673156166538477,0.9992603136198752,0.9880145847208164,0.98725662969727,0.9280572353869788,0.5083885377096791
2026-03-02,0.9904109575362436,0.9911603872522059,0.9868575850751782,0.9565020366389974,0.8118271895050797,0.9991189988232558,0.9904109575362436,0.991102948100528,0.8855756432536106,0.7509216467736559
2026-03-09,0.9926708352855036,0.9912719855949279,0.9876173220212224,0.9591485363129956,0.8483732400608571,0.9990189658329492,0.9926708352855036,0.9814405568042466,0.8372340959413934,0.7909203252348092
2026-03-16,0.9924626763972608,0.990889763484956,0.9875629030860338,0.9620678304840452,0.8432899169851872,0.9990349259836144,0.9924626763972608,0.9776920928365556,0.9254299403773976,0.6377233215937856
2026-03-23,0.9919844538870938,0.9918822307765254,0.9878723454986834,0.9650557816665535,0.852010813266582,0.998948973179104,0.9919844538870938,0.9753520493111464,0.9527745646240624,0.8810291296690023
2026-03-30,0.9857835720038448,0.9907253843934258,0.9892792794008705,0.967065956516756,0.6362173558225285,0.9990255780210784,0.9857835720038448,0.9792086163019847,0.7302884494061098,0.952002219981021
